time,icao24,callsign,lat,lon,heading,geoaltitude (ft),velocity(kts),vertrate (ft/min),onground,squawk,alert,spi,baroaltitude,lastposupdate,lastcontact
2023-02-01 18:25:16,N863GT,5Y747,46.6369,-118.5523,66,12775,200,,0,6627,,,,,
2023-02-01 18:25:58,N863GT,5Y747,46.6693,-118.5303,1,12775,181,,0,6627,,,,,
2023-02-01 18:26:11,N863GT,5Y747,46.6802,-118.5304,359,12775,182,,0,6627,,,,,
2023-02-01 18:26:16,N863GT,5Y747,46.6844,-118.5303,,12775,182,,0,6627,,,,,
2023-02-01 18:26:30,N863GT,5Y747,46.6964,-118.5305,359,12775,180,,0,6627,,,,,
2023-02-01 18:26:40,N863GT,5Y747,46.7047,-118.5305,,12775,180,,0,6627,,,,,
2023-02-01 18:27:09,N863GT,5Y747,46.7294,-118.5308,360,12775,182,,0,6627,,,,,
2023-02-01 18:27:20,N863GT,5Y747,46.7389,-118.5307,1,12775,181,,0,6627,,,,,
2023-02-01 18:26:55,N863GT,5Y747,46.7169,-118.5307,,12775,180,,0,6627,,,,,
2023-02-01 18:26:51,N863GT,5Y747,46.7137,-118.5307,359,12775,180,,0,6627,,,,,
2023-02-01 18:27:49,N863GT,5Y747,46.7632,-118.5306,,12775,182,,0,6627,,,,,
2023-02-01 18:27:34,N863GT,5Y747,46.7504,-118.5306,,12775,180,,0,6627,,,,,
2023-02-01 18:28:01,N863GT,5Y747,46.7734,-118.5305,,12750,180,,0,6627,,,,,
2023-02-01 18:28:28,N863GT,5Y747,46.7959,-118.5303,1,12775,186,,0,6627,,,,,
2023-02-01 18:28:19,N863GT,5Y747,46.7888,-118.5304,,12775,186,,0,6627,,,,,
2023-02-01 18:28:40,N863GT,5Y747,46.8059,-118.5302,1,12775,180,,0,6627,,,,,
2023-02-01 18:29:08,N863GT,5Y747,46.8301,-118.5299,1,12775,180,,0,6627,,,,,
2023-02-01 18:29:00,N863GT,5Y747,46.8228,-118.53,,12775,180,,0,6627,,,,,
2023-02-01 18:29:19,N863GT,5Y747,46.8394,-118.5298,,12775,180,,0,6627,,,,,
2023-02-01 18:28:50,N863GT,5Y747,46.8146,-118.5301,2,12775,186,,0,6627,,,,,
2023-02-01 18:30:10,N863GT,5Y747,46.883,-118.5297,1,12775,180,,0,6627,,,,,
2023-02-01 18:30:01,N863GT,5Y747,46.8747,-118.5298,,12775,180,,0,6627,,,,,
2023-02-01 18:29:49,N863GT,5Y747,46.8638,-118.5297,1,12775,180,,0,6627,,,,,
2023-02-01 18:29:31,N863GT,5Y747,46.8495,-118.5298,359,12775,180,,0,6627,,,,,
2023-02-01 18:30:18,N863GT,5Y747,46.8896,-118.5297,,12775,180,,0,6627,,,,,
2023-02-01 18:29:40,N863GT,5Y747,46.8572,-118.5298,,12775,180,,0,6627,,,,,
2023-02-01 18:30:25,N863GT,5Y747,46.8956,-118.5297,359,12775,184,,0,6627,,,,,
2023-02-01 18:30:48,N863GT,5Y747,46.9142,-118.5318,341,12775,170,,0,6627,,,,,
2023-02-01 18:31:06,N863GT,5Y747,46.9236,-118.5466,286,12775,150,,0,6627,,,,,
2023-02-01 18:30:40,N863GT,5Y747,46.9085,-118.5301,358,12775,180,,0,6627,,,,,
2023-02-01 18:30:57,N863GT,5Y747,46.9203,-118.5377,318,12775,160,,0,6627,,,,,
2023-02-01 18:31:37,N863GT,5Y747,46.9146,-118.574,218,12775,160,,0,6627,,,,,
2023-02-01 18:31:17,N863GT,5Y747,46.9235,-118.5571,262,12775,150,,0,6627,,,,,
2023-02-01 18:31:26,N863GT,5Y747,46.9206,-118.566,236,12775,150,,0,6627,,,,,
2023-02-01 18:31:43,N863GT,5Y747,46.9102,-118.577,205,12750,160,,0,6627,,,,,
2023-02-01 18:32:14,N863GT,5Y747,46.8883,-118.5906,205,12775,160,,0,6627,,,,,
2023-02-01 18:32:31,N863GT,5Y747,46.8759,-118.5997,207,12775,160,,0,6627,,,,,
2023-02-01 18:32:40,N863GT,5Y747,46.8696,-118.6045,207,12775,160,,0,6627,,,,,
2023-02-01 18:32:49,N863GT,5Y747,46.8636,-118.6091,209,12775,160,,0,6627,,,,,
2023-02-01 18:31:58,N863GT,5Y747,46.8992,-118.5834,203,12775,160,,0,6627,,,,,
2023-02-01 18:32:10,N863GT,5Y747,46.8929,-118.5874,204,12775,160,,0,6627,,,,,
2023-02-01 18:33:10,N863GT,5Y747,46.8494,-118.6202,207,12775,166,,0,6627,,,,,
2023-02-01 18:33:21,N863GT,5Y747,46.8422,-118.6258,208,12775,160,,0,6627,,,,,
2023-02-01 18:33:26,N863GT,5Y747,46.839,-118.6283,207,12775,160,,0,6627,,,,,
2023-02-01 18:33:00,N863GT,5Y747,46.8566,-118.6147,209,12750,160,,0,6627,,,,,
2023-02-01 18:34:21,N863GT,5Y747,46.8021,-118.657,206,12775,160,,0,6627,,,,,
2023-02-01 18:33:40,N863GT,5Y747,46.8297,-118.6356,208,12750,160,,0,6627,,,,,
2023-02-01 18:33:57,N863GT,5Y747,46.8183,-118.6447,208,12775,166,,0,6627,,,,,
2023-02-01 18:34:08,N863GT,5Y747,46.811,-118.6504,208,12775,167,,0,6627,,,,,
2023-02-01 18:34:40,N863GT,5Y747,46.7868,-118.6598,173,12775,180,,0,6627,,,,,
2023-02-01 18:34:49,N863GT,5Y747,46.7802,-118.6569,158,12775,180,,0,6627,,,,,
2023-02-01 18:35:12,N863GT,5Y747,46.7661,-118.6351,119,12775,200,,0,6627,,,,,
2023-02-01 18:35:02,N863GT,5Y747,46.7707,-118.6464,137,12775,190,,0,6627,,,,,
2023-02-01 18:35:49,N863GT,5Y747,46.7648,-118.5809,89,12775,210,,0,6627,,,,,
2023-02-01 18:35:25,N863GT,5Y747,46.7642,-118.6168,89,12750,210,,0,6627,,,,,
2023-02-01 18:35:40,N863GT,5Y747,46.7646,-118.5942,89,12775,210,,0,6627,,,,,
2023-02-01 18:35:59,N863GT,5Y747,46.7649,-118.5673,92,12750,210,,0,6627,,,,,
2023-02-01 18:35:23,N863GT,5Y747,46.7642,-118.6189,100,12775,210,,0,6627,,,,,
2023-02-01 18:36:10,N863GT,5Y747,46.7618,-118.5518,106,12775,200,,0,6627,,,,,
2023-02-01 18:36:20,N863GT,5Y747,46.7569,-118.5422,128,12775,200,,0,6627,,,,,
2023-02-01 18:36:39,N863GT,5Y747,46.7416,-118.5308,168,12775,180,,0,6627,,,,,
2023-02-01 18:36:24,N863GT,5Y747,46.7537,-118.5382,143,12775,190,,0,6627,,,,,
2023-02-01 18:36:45,N863GT,5Y747,46.7369,-118.5303,175,12775,170,,0,6627,,,,,
2023-02-01 18:37:25,N863GT,5Y747,46.7148,-118.5553,248,12775,150,,0,6627,,,,,
2023-02-01 18:37:38,N863GT,5Y747,46.7141,-118.5693,273,12775,154,64,0,6627,,,,,
2023-02-01 18:37:09,N863GT,5Y747,46.721,-118.5398,220,12775,150,,0,6627,,,,,
2023-02-01 18:37:17,N863GT,5Y747,46.7168,-118.5477,239,12775,150,,0,6627,,,,,
2023-02-01 18:36:59,N863GT,5Y747,46.7261,-118.5343,201,12775,160,,0,6627,,,,,
2023-02-01 18:37:50,N863GT,5Y747,46.7146,-118.5811,273,12775,154,,0,6627,,,,,
2023-02-01 18:38:00,N863GT,5Y747,46.7151,-118.5913,274,12750,153,,0,6627,,,,,
2023-02-01 18:38:02,N863GT,5Y747,46.7152,-118.5934,274,12750,153,,0,6627,,,,,
2023-02-01 18:38:31,N863GT,5Y747,46.7164,-118.6239,272,12775,150,,0,6627,,,,,
2023-02-01 18:38:19,N863GT,5Y747,46.7159,-118.6113,273,12775,153,,0,6627,,,,,
2023-02-01 18:39:01,N863GT,5Y747,46.7173,-118.6543,272,12775,152,,0,6627,,,,,
2023-02-01 18:39:10,N863GT,5Y747,46.7175,-118.6635,272,12775,150,,0,6627,,,,,
2023-02-01 18:38:40,N863GT,5Y747,46.7168,-118.6327,274,12775,152,,0,6627,,,,,
2023-02-01 18:38:49,N863GT,5Y747,46.717,-118.642,271,12775,150,,0,6627,,,,,
2023-02-01 18:39:19,N863GT,5Y747,46.7177,-118.6725,272,12775,152,,0,6627,,,,,
2023-02-01 18:39:44,N863GT,5Y747,46.7182,-118.6984,271,12775,150,,0,6627,,,,,
2023-02-01 18:40:08,N863GT,5Y747,46.7185,-118.7225,271,12775,154,,0,6627,,,,,
2023-02-01 18:39:41,N863GT,5Y747,46.7181,-118.6943,271,12775,150,,0,6627,,,,,
2023-02-01 18:40:22,N863GT,5Y747,46.7186,-118.7376,270,12775,153,,0,6627,,,,,
2023-02-01 18:39:28,N863GT,5Y747,46.7179,-118.6815,272,12775,153,,0,6627,,,,,
2023-02-01 18:39:59,N863GT,5Y747,46.7184,-118.7136,271,12775,154,,0,6627,,,,,
2023-02-01 18:40:39,N863GT,5Y747,46.7187,-118.755,271,12775,150,,0,6627,,,,,
2023-02-01 18:40:48,N863GT,5Y747,46.7189,-118.7646,272,12750,150,,0,6627,,,,,
2023-02-01 18:40:52,N863GT,5Y747,46.7191,-118.7671,278,12775,150,,0,6627,,,,,
2023-02-01 18:40:29,N863GT,5Y747,46.7186,-118.7445,270,12775,150,,0,6627,,,,,
2023-02-01 18:41:11,N863GT,5Y747,46.7248,-118.7862,306,12775,160,,0,6627,,,,,
2023-02-01 18:41:55,N863GT,5Y747,46.7569,-118.7984,19,12775,190,,0,6627,,,,,
2023-02-01 18:41:21,N863GT,5Y747,46.7305,-118.7942,324,12775,160,,0,6627,,,,,
2023-02-01 18:41:41,N863GT,5Y747,46.7454,-118.8014,357,12775,180,,0,6627,,,,,
2023-02-01 18:41:52,N863GT,5Y747,46.7543,-118.7997,15,12775,180,,0,6627,,,,,
2023-02-01 18:42:40,N863GT,5Y747,46.7923,-118.7664,32,12750,190,,0,6627,,,,,
2023-02-01 18:42:50,N863GT,5Y747,46.7992,-118.76,32,12775,190,,0,6627,,,,,
2023-02-01 18:42:11,N863GT,5Y747,46.7693,-118.7877,34,12775,190,,0,6627,,,,,
2023-02-01 18:42:31,N863GT,5Y747,46.7846,-118.7735,32,12775,196,,0,6627,,,,,
2023-02-01 18:42:19,N863GT,5Y747,46.7756,-118.7818,32,12750,196,,0,6627,,,,,
2023-02-01 18:43:02,N863GT,5Y747,46.8089,-118.7513,32,12775,190,,0,6627,,,,,
2023-02-01 18:43:35,N863GT,5Y747,46.8354,-118.728,30,12775,198,,0,6627,,,,,
2023-02-01 18:43:51,N863GT,5Y747,46.8475,-118.7175,30,12750,196,,0,6627,,,,,
2023-02-01 18:43:12,N863GT,5Y747,46.8162,-118.7447,31,12750,198,,0,6627,,,,,
2023-02-01 18:43:19,N863GT,5Y747,46.8223,-118.7393,32,12775,198,,0,6627,,,,,
2023-02-01 18:43:32,N863GT,5Y747,46.8322,-118.7307,31,12775,198,,0,6627,,,,,
2023-02-01 18:44:20,N863GT,5Y747,46.87,-118.6983,30,12775,197,,0,6627,,,,,
2023-02-01 18:44:37,N863GT,5Y747,46.884,-118.6865,29,12775,190,,0,6627,,,,,
2023-02-01 18:44:30,N863GT,5Y747,46.8783,-118.6913,30,12775,190,,0,6627,,,,,
2023-02-01 18:44:06,N863GT,5Y747,46.8584,-118.7081,30,12775,190,,0,6627,,,,,
2023-02-01 18:44:47,N863GT,5Y747,46.8919,-118.6799,30,12775,190,,0,6627,,,,,
2023-02-01 18:43:52,N863GT,5Y747,46.8485,-118.7167,31,12775,196,,0,6627,,,,,
2023-02-01 18:45:28,N863GT,5Y747,46.9243,-118.653,29,12750,195,,0,6627,,,,,
2023-02-01 18:45:00,N863GT,5Y747,46.9023,-118.6712,30,12775,190,,0,6627,,,,,
2023-02-01 18:45:12,N863GT,5Y747,46.9117,-118.6634,30,12775,197,,0,6627,,,,,
2023-02-01 18:45:49,N863GT,5Y747,46.9403,-118.6399,30,12775,193,,0,6627,,,,,
2023-02-01 18:45:40,N863GT,5Y747,46.9335,-118.6455,30,12775,193,,0,6627,,,,,
2023-02-01 18:45:19,N863GT,5Y747,46.9172,-118.6588,31,12775,196,,0,6627,,,,,
2023-02-01 18:46:36,N863GT,5Y747,46.9778,-118.6096,29,12750,190,,0,6627,,,,,
2023-02-01 18:45:56,N863GT,5Y747,46.945,-118.6361,28,12775,190,-120,0,6627,,,,,
2023-02-01 18:46:21,N863GT,5Y747,46.965,-118.62,29,12775,195,,0,6627,,,,,
2023-02-01 18:46:05,N863GT,5Y747,46.9522,-118.6303,29,12750,193,,0,6627,,,,,
2023-02-01 18:46:26,N863GT,5Y747,46.9693,-118.6165,29,12775,197,,0,6627,,,,,
2023-02-01 18:47:02,N863GT,5Y747,46.9978,-118.5933,29,12775,200,,0,6627,,,,,
2023-02-01 18:47:21,N863GT,5Y747,47.0133,-118.5789,39,12750,200,,0,6627,,,,,
2023-02-01 18:47:11,N863GT,5Y747,47.0037,-118.5884,30,12775,200,,0,6627,,,,,
2023-02-01 18:47:32,N863GT,5Y747,47.0194,-118.5661,63,12775,200,,0,6627,,,,,
2023-02-01 18:46:50,N863GT,5Y747,46.9877,-118.6016,29,12775,200,,0,6627,,,,,
2023-02-01 18:47:52,N863GT,5Y747,47.0219,-118.5395,90,12775,213,,0,6627,,,,,
2023-02-01 18:47:42,N863GT,5Y747,47.0217,-118.5533,84,12775,210,-120,0,6627,,,,,
2023-02-01 18:48:11,N863GT,5Y747,47.0216,-118.515,91,12750,210,,0,6627,,,,,
2023-02-01 18:48:18,N863GT,5Y747,47.0215,-118.5002,90,12750,210,,0,6627,,,,,
2023-02-01 18:48:30,N863GT,5Y747,47.0208,-118.4829,98,12750,210,,0,6627,,,,,
2023-02-01 18:48:43,N863GT,5Y747,47.0163,-118.4667,121,12775,200,,0,6627,,,,,
2023-02-01 18:49:11,N863GT,5Y747,46.9948,-118.4492,168,12775,180,,0,6627,,,,,
2023-02-01 18:49:02,N863GT,5Y747,47.0031,-118.4518,155,12775,180,,0,6627,,,,,
2023-02-01 18:48:52,N863GT,5Y747,47.0104,-118.4576,141,12775,190,,0,6627,,,,,
2023-02-01 18:49:22,N863GT,5Y747,46.9864,-118.449,180,12775,180,,0,6627,,,,,
2023-02-01 18:49:31,N863GT,5Y747,46.9786,-118.4491,181,12775,190,,0,6627,,,,,
2023-02-01 18:50:07,N863GT,5Y747,46.9424,-118.4492,180,12775,230,,0,6627,,,,,
2023-02-01 18:50:02,N863GT,5Y747,46.9471,-118.4492,180,12775,230,,0,6627,,,,,
2023-02-01 18:49:53,N863GT,5Y747,46.9565,-118.4492,180,12775,220,,0,6627,,,,,
2023-02-01 18:50:17,N863GT,5Y747,46.9322,-118.4493,180,12775,235,,0,6627,,,,,
2023-02-01 18:49:39,N863GT,5Y747,46.971,-118.4491,180,12725,200,,0,6627,,,,,
2023-02-01 18:50:33,N863GT,5Y747,46.9136,-118.4493,180,12775,236,,0,6627,,,,,
2023-02-01 18:51:14,N863GT,5Y747,46.869,-118.449,180,12775,236,,0,6627,,,,,
2023-02-01 18:51:20,N863GT,5Y747,46.8624,-118.449,180,12775,237,,0,6627,,,,,
2023-02-01 18:51:01,N863GT,5Y747,46.884,-118.4491,179,12775,237,,0,6627,,,,,
2023-02-01 18:51:30,N863GT,5Y747,46.852,-118.4488,179,12775,230,,0,6627,,,,,
2023-02-01 18:50:53,N863GT,5Y747,46.8921,-118.4492,179,12775,230,,0,6627,,,,,
2023-02-01 18:50:37,N863GT,5Y747,46.9103,-118.4493,180,12775,230,-60,0,6627,,,,,
2023-02-01 18:52:33,N863GT,5Y747,46.7833,-118.4481,179,12750,210,,0,6627,,,,,
2023-02-01 18:51:41,N863GT,5Y747,46.8391,-118.4488,181,12775,230,,0,6627,,,,,
2023-02-01 18:51:54,N863GT,5Y747,46.8252,-118.4486,179,12775,230,,0,6627,,,,,
2023-02-01 18:52:14,N863GT,5Y747,46.8029,-118.4484,180,12775,230,,0,6627,,,,,
2023-02-01 18:51:59,N863GT,5Y747,46.8196,-118.4486,180,12775,230,,0,6627,,,,,
2023-02-01 18:52:22,N863GT,5Y747,46.7938,-118.4482,180,12750,220,,0,6627,,,,,
2023-02-01 18:52:42,N863GT,5Y747,46.7752,-118.448,179,12750,200,,0,6627,,,,,
2023-02-01 18:53:24,N863GT,5Y747,46.7383,-118.4478,180,12750,170,,0,6627,,,,,
2023-02-01 18:53:44,N863GT,5Y747,46.7228,-118.4477,179,12775,170,,0,6627,,,,,
2023-02-01 18:52:53,N863GT,5Y747,46.7648,-118.4479,180,12775,190,,0,6627,,,,,
2023-02-01 18:53:12,N863GT,5Y747,46.7478,-118.4478,180,12775,183,-384,0,6627,,,,,
2023-02-01 18:53:01,N863GT,5Y747,46.7573,-118.4479,180,12825,190,,0,6627,,,,,
2023-02-01 18:53:34,N863GT,5Y747,46.73,-118.4478,180,12775,174,,0,6627,,,,,
2023-02-01 18:54:14,N863GT,5Y747,46.6983,-118.4476,180,12775,170,,0,6627,,,,,
2023-02-01 18:54:41,N863GT,5Y747,46.676,-118.4475,179,12775,177,,0,6627,,,,,
2023-02-01 18:54:35,N863GT,5Y747,46.6816,-118.4476,181,12775,170,,0,6627,,,,,
2023-02-01 18:54:51,N863GT,5Y747,46.6674,-118.4474,179,12775,170,,0,6627,,,,,
2023-02-01 18:54:16,N863GT,5Y747,46.6959,-118.4476,179,12775,170,,0,6627,,,,,
2023-02-01 18:54:04,N863GT,5Y747,46.7055,-118.4477,178,12775,170,,0,6627,,,,,
2023-02-01 18:53:53,N863GT,5Y747,46.7155,-118.4478,179,12775,170,,0,6627,,,,,
2023-02-01 18:55:23,N863GT,5Y747,46.6431,-118.437,150,12775,190,,0,6627,,,,,
2023-02-01 18:55:43,N863GT,5Y747,46.6338,-118.413,103,12775,200,,0,6627,,,,,
2023-02-01 18:55:04,N863GT,5Y747,46.6573,-118.4468,175,12775,170,,0,6627,,,,,
2023-02-01 18:55:51,N863GT,5Y747,46.6332,-118.4016,92,12775,210,,0,6627,,,,,
2023-02-01 18:55:31,N863GT,5Y747,46.6377,-118.4277,124,12775,200,,0,6627,,,,,
2023-02-01 18:55:12,N863GT,5Y747,46.6527,-118.4451,166,12775,188,,0,6627,,,,,
2023-02-01 18:56:49,N863GT,5Y747,46.6338,-118.3184,89,12775,210,,0,6627,,,,,
2023-02-01 18:56:23,N863GT,5Y747,46.6335,-118.3564,89,12775,212,,0,6627,,,,,
2023-02-01 18:55:57,N863GT,5Y747,46.6333,-118.3928,90,12775,210,,0,6627,,,,,
2023-02-01 18:56:44,N863GT,5Y747,46.6338,-118.3263,89,12775,210,,0,6627,,,,,
2023-02-01 18:57:04,N863GT,5Y747,46.634,-118.2972,90,12775,210,,0,6627,,,,,
2023-02-01 18:56:11,N863GT,5Y747,46.6334,-118.3728,90,12775,214,,0,6627,,,,,
2023-02-01 18:57:14,N863GT,5Y747,46.634,-118.2827,90,12775,215,,0,6627,,,,,
2023-02-01 18:56:35,N863GT,5Y747,46.6337,-118.3387,89,12775,210,,0,6627,,,,,
2023-02-01 18:58:14,N863GT,5Y747,46.655,-118.2126,25,12775,190,,0,6627,,,,,
2023-02-01 18:57:23,N863GT,5Y747,46.634,-118.2694,90,12775,216,,0,6627,,,,,
2023-02-01 18:57:34,N863GT,5Y747,46.6341,-118.2534,88,12775,210,,0,6627,,,,,
2023-02-01 18:58:01,N863GT,5Y747,46.6453,-118.2205,39,12775,200,,0,6627,,,,,
2023-02-01 18:57:38,N863GT,5Y747,46.6344,-118.2482,86,12775,216,,0,6627,,,,,
2023-02-01 18:57:53,N863GT,5Y747,46.6397,-118.2286,56,12775,200,,0,6627,,,,,
2023-02-01 18:59:15,N863GT,5Y747,46.7123,-118.1744,25,12775,242,-64,0,6627,,,,,
2023-02-01 18:59:21,N863GT,5Y747,46.7176,-118.1707,25,12775,242,,0,6627,,,,,
2023-02-01 18:59:04,N863GT,5Y747,46.7006,-118.1822,25,12775,230,,0,6627,,,,,
2023-02-01 18:58:44,N863GT,5Y747,46.6814,-118.195,24,12750,210,,0,6627,,,,,
2023-02-01 18:58:31,N863GT,5Y747,46.6677,-118.204,25,12775,190,,0,6627,,,,,
2023-02-01 18:58:48,N863GT,5Y747,46.6849,-118.1927,24,12725,220,-190,0,6627,,,,,
2023-02-01 18:58:20,N863GT,5Y747,46.6608,-118.2086,26,12775,197,,0,6627,,,,,
2023-02-01 18:59:53,N863GT,5Y747,46.7499,-118.1485,25,12775,240,,0,6627,,,,,
2023-02-01 19:00:05,N863GT,5Y747,46.7623,-118.1398,26,12750,240,,0,6627,,,,,
2023-02-01 19:00:23,N863GT,5Y747,46.78,-118.1276,24,12775,243,,0,6627,,,,,
2023-02-01 18:59:44,N863GT,5Y747,46.7411,-118.1545,25,12750,240,,0,6627,,,,,
2023-02-01 19:00:14,N863GT,5Y747,46.7715,-118.1333,26,12775,240,,0,6627,,,,,
2023-02-01 18:59:34,N863GT,5Y747,46.731,-118.1614,25,12775,240,,0,6627,,,,,
2023-02-01 19:00:45,N863GT,5Y747,46.8033,-118.1116,25,12775,240,,0,6627,,,,,
2023-02-01 19:01:14,N863GT,5Y747,46.832,-118.0916,26,12750,220,,0,6627,,,,,
2023-02-01 19:01:24,N863GT,5Y747,46.841,-118.0853,26,12775,214,,0,6627,,,,,
2023-02-01 19:00:50,N863GT,5Y747,46.8096,-118.1072,26,12775,240,,0,6627,,,,,
2023-02-01 19:00:59,N863GT,5Y747,46.8186,-118.101,26,12750,230,,0,6627,,,,,
2023-02-01 19:00:30,N863GT,5Y747,46.7874,-118.1226,26,12775,240,60,0,6627,,,,,
2023-02-01 19:01:40,N863GT,5Y747,46.856,-118.0751,25,12800,210,,0,6627,,,,,
2023-02-01 19:01:49,N863GT,5Y747,46.8641,-118.0696,25,12800,208,,0,6627,,,,,
2023-02-01 19:02:13,N863GT,5Y747,46.8833,-118.0565,25,12775,197,,0,6627,,,,,
2023-02-01 19:01:33,N863GT,5Y747,46.8503,-118.079,25,12775,210,,0,6627,,,,,
2023-02-01 19:02:02,N863GT,5Y747,46.8728,-118.0637,25,12775,200,,0,6627,,,,,
2023-02-01 19:02:21,N863GT,5Y747,46.8901,-118.0517,26,12775,197,,0,6627,,,,,
2023-02-01 19:03:16,N863GT,5Y747,46.9349,-118.0219,18,12775,180,,0,6627,,,,,
2023-02-01 19:02:46,N863GT,5Y747,46.91,-118.038,26,12750,190,,0,6627,,,,,
2023-02-01 19:02:30,N863GT,5Y747,46.8982,-118.0462,25,12775,190,,0,6627,,,,,
2023-02-01 19:02:44,N863GT,5Y747,46.9084,-118.0392,25,12775,190,,0,6627,,,,,
2023-02-01 19:03:02,N863GT,5Y747,46.9236,-118.0287,25,12775,192,,0,6627,,,,,
2023-02-01 19:03:25,N863GT,5Y747,46.9422,-118.0209,3,12775,170,,0,6627,,,,,
2023-02-01 19:04:07,N863GT,5Y747,46.9636,-118.0496,281,12775,150,,0,6627,,,,,
2023-02-01 19:04:16,N863GT,5Y747,46.964,-118.0584,270,12775,150,,0,6627,,,,,
2023-02-01 19:03:35,N863GT,5Y747,46.9499,-118.0238,340,12775,160,,0,6627,,,,,
2023-02-01 19:04:27,N863GT,5Y747,46.9641,-118.07,271,12775,150,-64,0,6627,,,,,
2023-02-01 19:03:46,N863GT,5Y747,46.9563,-118.0299,327,12775,150,,0,6627,,,,,
2023-02-01 19:04:40,N863GT,5Y747,46.9641,-118.0825,270,12775,150,,0,6627,,,,,
2023-02-01 19:04:56,N863GT,5Y747,46.9641,-118.0998,270,12775,151,,0,6627,,,,,
2023-02-01 19:05:28,N863GT,5Y747,46.9642,-118.1306,270,12775,150,,0,6627,,,,,
2023-02-01 19:05:06,N863GT,5Y747,46.9641,-118.1088,270,12775,150,,0,6627,,,,,
2023-02-01 19:04:32,N863GT,5Y747,46.9641,-118.0753,270,12775,150,-64,0,6627,,,,,
2023-02-01 19:05:12,N863GT,5Y747,46.9641,-118.1152,270,12775,150,,0,6627,,,,,
2023-02-01 19:06:07,N863GT,5Y747,46.9645,-118.1716,271,12775,152,,0,6627,,,,,
2023-02-01 19:05:56,N863GT,5Y747,46.9644,-118.1586,271,12775,152,,0,6627,,,,,
2023-02-01 19:05:46,N863GT,5Y747,46.9643,-118.1496,270,12775,152,,0,6627,,,,,
2023-02-01 19:06:14,N863GT,5Y747,46.9646,-118.1785,271,12775,152,,0,6627,,,,,
2023-02-01 19:05:35,N863GT,5Y747,46.9642,-118.1375,270,12775,150,,0,6627,,,,,
2023-02-01 19:06:27,N863GT,5Y747,46.9647,-118.1908,271,12775,150,,0,6627,,,,,
2023-02-01 19:06:44,N863GT,5Y747,46.9649,-118.2094,271,12775,150,,0,6627,,,,,
2023-02-01 19:07:25,N863GT,5Y747,46.9652,-118.2506,271,12775,150,,0,6627,,,,,
2023-02-01 19:06:57,N863GT,5Y747,46.965,-118.2224,271,12775,150,,0,6627,,,,,
2023-02-01 19:07:06,N863GT,5Y747,46.965,-118.2318,269,12775,150,,0,6627,,,,,
2023-02-01 19:06:34,N863GT,5Y747,46.9647,-118.1961,271,12775,152,,0,6627,,,,,
2023-02-01 19:07:16,N863GT,5Y747,46.9651,-118.2412,272,12775,150,60,0,6627,,,,,
2023-02-01 19:07:37,N863GT,5Y747,46.9666,-118.2627,290,12775,150,,0,6627,,,,,
2023-02-01 19:07:47,N863GT,5Y747,46.9704,-118.2719,301,12775,150,,0,6627,,,,,
2023-02-01 19:08:03,N863GT,5Y747,46.9805,-118.2811,342,12775,170,,0,6627,,,,,
2023-02-01 19:08:32,N863GT,5Y747,47.0047,-118.2785,23,12775,190,,0,6627,,,,,
2023-02-01 19:07:57,N863GT,5Y747,46.9764,-118.2787,330,12775,160,,0,6627,,,,,
2023-02-01 19:08:26,N863GT,5Y747,46.9996,-118.2811,7,12750,180,,0,6627,,,,,
2023-02-01 19:08:41,N863GT,5Y747,47.0101,-118.2735,32,12775,201,,0,6627,,,,,
2023-02-01 19:08:09,N863GT,5Y747,46.9861,-118.2824,351,12775,180,,0,6627,,,,,
2023-02-01 19:08:55,N863GT,5Y747,47.0192,-118.2544,68,12775,210,,0,6627,,,,,
2023-02-01 19:09:43,N863GT,5Y747,47.0202,-118.1862,91,12775,216,,0,6627,,,,,
2023-02-01 19:09:09,N863GT,5Y747,47.0209,-118.2359,89,12775,216,,0,6627,,,,,
2023-02-01 19:09:38,N863GT,5Y747,47.0203,-118.1957,91,12750,215,,0,6627,,,,,
2023-02-01 19:09:05,N863GT,5Y747,47.0208,-118.2416,80,12775,210,,0,6627,,,,,
2023-02-01 19:09:24,N863GT,5Y747,47.0206,-118.2135,91,12775,210,,0,6627,,,,,
2023-02-01 19:09:55,N863GT,5Y747,47.02,-118.1681,90,12775,210,,0,6627,,,,,
2023-02-01 19:10:20,N863GT,5Y747,47.0195,-118.1319,91,12775,214,,0,6627,,,,,
2023-02-01 19:10:47,N863GT,5Y747,47.0192,-118.0929,91,12775,214,,0,6627,,,,,
2023-02-01 19:10:04,N863GT,5Y747,47.0198,-118.1556,91,12775,210,,0,6627,,,,,
2023-02-01 19:10:58,N863GT,5Y747,47.0191,-118.077,91,12775,214,,0,6627,,,,,
2023-02-01 19:10:39,N863GT,5Y747,47.0193,-118.1045,91,12775,214,,0,6627,,,,,
2023-02-01 19:10:15,N863GT,5Y747,47.0196,-118.1396,91,12775,214,,0,6627,,,,,
2023-02-01 19:11:28,N863GT,5Y747,47.0189,-118.0343,90,12775,210,,0,6627,,,,,
2023-02-01 19:12:08,N863GT,5Y747,47.0185,-117.9749,91,12775,210,,0,6627,,,,,
2023-02-01 19:11:35,N863GT,5Y747,47.0188,-118.023,91,12775,210,,0,6627,,,,,
2023-02-01 19:11:18,N863GT,5Y747,47.019,-118.049,90,12775,215,,0,6627,,,,,
